Date,Susceptible,Exposed,Infected,Recovered,Deaths
2020-10-31,1391.6939587727609,0.1970257897441124,0.5871518320919027,7.521861605403852,0.122111
2020-11-01,1391.6513396128144,0.19373300613707933,0.577354393079775,7.577570987969466,0.122607
2020-11-02,1391.6094329281307,0.19049506954117412,0.5677192760398733,7.632350726288973,0.123097
2020-11-03,1391.5682268698815,0.18731104978668603,0.5582438547199997,7.686216225612343,0.123611
2020-11-04,1391.5277097826865,0.18418003918998535,0.5489255366006279,7.73918264152359,0.124315
2020-11-05,1391.4878702019435,0.18110115012999697,0.5397617646132283,7.791264883314003,0.124985
2020-11-06,1391.4486968512476,0.17807351316934672,0.5307500183313626,7.842477617252312,0.125562
2020-11-07,1391.4101786393326,0.17509627586101406,0.5218878143374115,7.892835270469496,0.126121
2020-11-08,1391.3723046579303,0.17216860194377132,0.513172706446843,7.942352033679512,0.126611
2020-11-09,1391.3350641782135,0.1692896699255231,0.5046022861609314,7.991041865700351,0.127059
2020-11-10,1391.2984466481269,0.16645867265783,0.496174182359793,8.038918496856013,0.127571
2020-11-11,1391.262441689962,0.16367481698435213,0.4878860609881319,8.085995432065689,0.128121
2020-11-12,1391.2270390973665,0.16093732330332217,0.4797356246693435,8.132285954661233,0.128668
2020-11-13,1391.1922288322785,0.15824542501115937,0.47172061241762253,8.177803130293425,0.129188
2020-11-14,1391.1580010226717,0.1555983682684055,0.4638387992469659,8.222559809813495,0.129635
2020-11-15,1391.1243459599661,0.15299541171104392,0.45608799574213826,8.266568632581421,0.13007
2020-11-16,1391.0912540958122,0.15043582618077495,0.44846604743519763,8.309842030572497,0.130519
2020-11-17,1391.058716039858,0.14791889449552226,0.4409708344118414,8.352392231235612,0.130993
2020-11-18,1391.0267225573764,0.1454439112401075,0.4336002708595329,8.394231260524826,0.131578
2020-11-19,1390.9952645660505,0.14301018249748543,0.4263523044370471,8.435370947015494,0.132162
2020-11-20,1390.9643331327716,0.14061702561283998,0.41922491561276065,8.475822926003493,0.132726
2020-11-21,1390.9339194767992,0.13826376943636592,0.4122161183070973,8.515598635457758,0.133227
2020-11-22,1390.9040149581085,0.13594975339875845,0.4053239575460296,8.55470933094731,0.133738
2020-11-23,1390.874611082605,0.13367432792572084,0.3985465105112738,8.593166078958339,0.134218
2020-11-24,1390.8456994960682,0.1314368539831017,0.391881885285621,8.630979764663502,0.134699
2020-11-25,1390.8172719817603,0.12923670289036548,0.38532822036813813,8.668161094981611,0.135223
2020-11-26,1390.7893204621355,0.12707325646749912,0.3788836850033667,8.70472059639431,0.135715
2020-11-27,1390.7618369891632,0.12494590632583369,0.37254647715663164,8.740668627355085,0.1362
2020-11-28,1390.7348137520885,0.12285405442524398,0.3663148251496013,8.776015368337273,0.136696
2020-11-29,1390.7082430636058,0.12079711204417898,0.36018698476851935,8.810770839582224,0.137139
2020-11-30,1390.6821173698788,0.1187745005324839,0.3541612413548584,8.844944888234858,0.137621
